trans_type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud,trans_datetime
PAYMENT,8575.87,C436,15329,7772.13,C1567,65265,78636.87,0,0,25/07/2022 05:30
 CASH_IN,212.34,C777,15791,11885.66,C1822,66918,66417.34,0,0,10/01/2023 17:59
TRANSFER,3447.07,C229,52627,45154.93,C1761,152852,152301.07,0,0,27/03/2023 15:08
Transfeer,5844.8,C830,14372,8466.2,C1241,158578,159506.8,0,0,18/09/2023 17:59
TRANSFER,1453.85,C840,92890,90169.15,C1926,173368,172816.85,0,0,18/08/2023 10:29
transfer,1839.19,C192,48469,50180.81,C1638,170954,172949.19,0,0,28/06/2022 22:23
TRANSFER,4754.9,C619,87073,79541.1,C1661,60510,67458.9,0,0,29/07/2022 15:10
payment ,11410.74,C356,34370,18443.26,C1330,42202,54395.74,0,0,15/05/2023 06:55
payment ,8301.67,C351,51408,39534.33,C1943,132777,141773.67,0,0,09/04/2023 15:19
CASHOUT,4374.91,C864,90941,83646.09,C1847,87983,87510.91,0,0,04/05/2022 06:53
PAYMENT,6550.77,C257,23703,12847.23,C1895,171802,183005.77,0,0,23/04/2022 07:02
PAYMENT,2269.25,C621,15234,14264.75,C1899,90016,93699.25,0,0,12/01/2022 09:35
 CASH_IN,5121.68,C641,7532,2070.32,C1148,31051,37856.68,0,0,06/05/2022 20:27
TRANSFER,3138.5,C634,35416,27478.5,C1168,117282,117439.5,0,0,19/07/2023 12:00
PAYMENT,1053.21,C964,72439,75775.79,C1556,77665,83007.21,0,0,27/11/2022 16:17
TRANSFER,6048.92,C969,18242,16652.08,C1984,124559,126177.92,0,0,10/10/2022 09:24
TRANSFER,4064.89,C627,50254,49454.11,C1083,181539,188525.89,0,0,20/05/2022 06:19
PAYMENT,2220.68,C741,79324,80390.32,C1519,161857,167417.68,0,0,05/02/2023 22:54
PAYMENT,12114.69,C292,35249,21611.31,C1106,122827,136094.69,0,0,07/04/2022 14:29
CASHOUT,105.78,C385,95049,92145.22,C1884,29402,27198.78,0,0,01/06/2023 22:24
 CASH_IN,1897.33,C744,85078,85670.67,C1264,2704,7270.33,0,0,23/07/2023 04:52
Cash_Out,292.82,C828,32294,35450.18,C1657,27027,27826.82,0,0,10/03/2022 03:31
CASHOUT,7273.45,C233,59784,53827.55,C1030,59092,66234.45,0,0,28/04/2022 20:32
PAYMENT,2012.49,C702,23795,22132.51,C1546,64105,67084.49,0,0,02/02/2022 04:28
 CASH_IN,5629.86,C536,60301,52477.14,C1246,156295,160579.86,0,0,14/11/2022 06:27
payment ,2520.39,C378,69187,68829.61,C1925,92305,96496.39,0,0,19/02/2022 19:12
CASHOUT,3027.36,C804,75667,75709.64,C1978,62993,70924.36,0,0,19/01/2022 16:05
payment ,2657.52,C209,89627,90303.48,C1936,97681,97830.52,0,0,27/12/2023 07:38
PAYMENT,13646.11,C538,90381,78784.89,C1023,108033,126215.11,0,0,16/07/2022 09:08
transfer,1444.27,C851,90027,92413.73,C1497,30027,35769.27,0,0,26/03/2023 23:46
TRANSFER,641.71,C177,55372,51804.29,C1853,143839,145992.71,0,0,13/07/2023 05:56
Cash_Out,4391.88,C929,70366,68628.12,C1303,87017,95182.88,0,0,10/11/2023 12:09
payment ,17421.02,C555,94176,71955.98,C1397,18354,35125.02,0,0,28/03/2023 20:15
transfer,2372.78,C71,72870,71207.22,C1402,48777,52748.78,0,0,16/10/2022 05:44
payment ,320.22,C899,47387,45231.78,C1315,152973,152949.22,0,0,21/05/2022 09:57
TRANSFER,2072.32,C507,52927,47956.68,C1860,49966,55549.32,0,0,25/03/2022 14:45
TRANSFER,3525.41,C221,9304,9880.59,C1277,199709,202549.41,0,0,25/11/2023 11:32
 CASH_IN,883.23,C947,17032,12719.77,C1541,16515,17192.23,0,0,26/01/2023 11:01
Cash_Out,5366.22,C822,91291,86049.78,C1142,155878,157681.22,0,0,14/08/2023 08:42
CASHOUT,30482.77,C227,59486,30700.23,C1788,98698,124211.77,0,0,03/08/2022 14:04
TRANSFER,3005.02,C840,65552,62715.98,C1409,3573,2292.02,0,0,10/06/2023 14:59
Cash_Out,2190.42,C232,73844,68812.58,C1355,173013,178158.42,0,0,03/08/2022 15:40
payment ,2560,C267,29654,23423,C1523,105410,112201,0,0,07/02/2023 01:41
payment ,611.66,C909,39244,37245.34,C1902,43915,39934.66,0,0,08/05/2022 15:08
payment ,10739.61,C253,5942,-1145.61,C1202,184852,197937.61,0,0,22/04/2023 22:52
 CASH_IN,2679.23,C674,50697,52015.77,C1249,5060,10777.23,0,0,08/02/2023 12:59
payment ,5389.5,C46,56751,52388.5,C1467,129471,137524.5,0,0,04/12/2022 13:21
PAYMENT,2917.28,C406,81098,75453.72,C1034,187971,190919.28,0,0,15/12/2023 20:30
TRANSFER,5223.94,C882,6259,4285.06,C1323,55421,56771.94,0,0,27/12/2022 22:18
 CASH_IN,317.08,C579,4942,4447.92,C1897,45610,46363.08,0,0,23/07/2023 04:25
TRANSFER,8402.61,C253,47419,43363.39,C1531,10933,23233.61,0,0,27/01/2023 10:29
CASHOUT,14109.23,C448,56105,44070.77,C1558,72168,82059.23,0,0,06/08/2022 09:25
 CASH_IN,5231.5,C58,65907,56172.5,C1595,43898,49429.5,0,0,28/07/2023 09:43
CASHOUT,15457.46,C392,27383,13884.54,C1267,5589,18225.46,0,0,31/10/2023 03:00
 CASH_IN,821.03,C630,23404,23792.97,C1052,11612,14239.03,0,0,21/07/2022 19:31
PAYMENT,3244.85,C697,72656,71537.15,C1784,47611,47033.85,0,0,17/01/2022 00:51
TRANSFER,4604.09,C559,5702,73.91,C1017,18888,20898.09,0,0,18/11/2022 12:40
 CASH_IN,4358.22,C190,73883,70944.78,C1103,19417,21582.22,0,0,02/06/2023 15:53
CASHOUT,2566.32,C264,56332,50372.68,C1151,192395,192725.32,0,0,24/07/2023 04:58
 CASH_IN,2063.09,C683,39419,41267.91,C1839,45440,45227.09,0,0,21/11/2022 21:44
Cash_Out,678.09,C557,90576,86171.91,C1676,166816,165029.09,0,0,16/02/2023 20:07
payment ,2485.78,C142,88078,81282.22,C1872,11891,17780.78,0,0,14/11/2022 11:18
payment ,887.63,C245,73844,71979.37,C1413,72131,72879.63,0,0,12/11/2023 09:52
TRANSFER,6628.17,C215,39242,34860.83,C1083,62093,70021.17,0,0,23/03/2022 05:40
payment ,1171.22,C436,34142,31407.78,C1307,181366,185393.22,0,0,19/04/2023 17:31
payment ,301.75,C687,96226,93279.25,C1150,28557,27004.75,0,0,13/04/2023 03:09
Cash_Out,4018.9,C839,7393,3955.1,C1548,111129,116725.9,0,0,01/03/2023 16:19
transfer,4522.18,C475,69939,61165.82,C1378,192238,192961.18,0,0,20/11/2023 20:13
PAYMENT,10275.23,C383,69082,56857.77,C1457,83817,91981.23,0,0,23/07/2022 05:28
CASHOUT,4301.7,C937,28893,27354.3,C1352,2192,2137.7,0,0,06/08/2023 20:47
transfer,2119.27,C877,9388,5832.73,C1663,176104,179174.27,0,0,22/01/2023 00:47
CASHOUT,8123.06,C656,62969,55603.94,C1867,180923,188268.06,0,0,08/04/2022 21:54
transfer,3885.68,C546,36660,29478.32,C1375,173933,177138.68,0,0,11/12/2022 02:50
payment ,413,C414,89244,89905,C1207,34946,33447,0,0,27/07/2022 15:29
CASHOUT,4171.83,C131,24726,17931.17,C1561,49884,57743.83,0,0,29/05/2023 06:00
PAYMENT,11930.84,C815,79544,70632.16,C1731,46360,61954.84,0,0,28/09/2023 20:04
TRANSFER,2523.49,C397,62996,60746.51,C1459,63252,64157.49,0,0,09/08/2023 12:17
transfer,774.33,C152,17545,18179.67,C1558,41472,38406.33,0,0,22/01/2022 13:42
Cash_Out,821.1,C813,40168,36561.9,C1529,35455,35588.1,0,0,03/06/2022 09:47
Cash_Out,2834.97,C559,2379,832.03,C1484,28672,34893.97,0,0,15/03/2023 15:52
CASHOUT,4527.74,C167,95773,92574.26,C1121,3756,5531.74,0,0,22/10/2022 21:09
TRANSFER,420.25,C689,87346,82810.75,C1793,106927,106808.25,0,0,07/08/2022 09:49
CASHOUT,14031.23,C774,41120,22952.77,C1119,70030,81827.23,0,0,31/10/2023 06:57
Cash_Out,7035.21,C606,17809,12690.79,C1250,58151,61737.21,0,0,10/05/2023 00:20
payment ,4416.99,C827,52813,46450.01,C1838,34047,35910.99,0,0,18/08/2022 13:47
 CASH_IN,8814.07,C802,74005,69167.93,C1298,193463,202921.07,0,0,20/01/2022 09:39
PAYMENT,417.92,C229,27967,31197.08,C1046,133293,133019.92,0,0,07/07/2023 08:59
TRANSFER,3239.33,C702,9748,10044.67,C1596,5164,10899.33,0,0,28/05/2022 04:23
Transfeer,4972.52,C403,23424,14004.48,C1298,33622,41904.52,0,0,18/04/2022 10:19
payment ,8820.32,C143,86512,77807.68,C1895,35980,43296.32,0,0,07/02/2023 23:37
Cash_Out,7650.12,C917,23914,18946.88,C1671,182810,187176.12,0,0,19/08/2023 07:08
CASHOUT,1622.21,C675,95603,89767.79,C1518,119528,121087.21,0,0,28/04/2023 14:23
payment ,14140.94,C530,78478,68233.06,C1244,84688,96742.94,0,0,02/01/2023 18:38
PAYMENT,663.92,C897,19491,18734.08,C1726,154684,152019.92,0,0,18/02/2023 17:58
transfer,10402.56,C67,49454,41241.44,C1723,78066,92862.56,0,0,05/11/2022 07:53
CASHOUT,17692.01,C97,70069,56520.99,C1723,199948,214095.01,0,0,14/05/2022 14:39
TRANSFER,974.93,C6,51925,46764.07,C1799,119947,122466.93,0,0,20/12/2023 20:54
payment ,6401.86,C814,89119,87457.14,C1217,191644,200071.86,0,0,10/10/2022 00:22
CASHOUT,205.6,C176,37049,40178.4,C1995,88660,87843.6,0,0,14/03/2022 10:27
transfer,2599.52,C205,27821,22998.48,C1762,108115,108185.52,0,0,26/04/2023 05:22
 CASH_IN,3631.28,C298,95797,90931.72,C1343,33043,39983.28,0,0,18/12/2022 09:19
 CASH_IN,4345.19,C799,29945,25557.81,C1832,121886,121598.19,0,0,14/07/2023 09:59
PAYMENT,13739.46,C912,17384,2469.54,C1313,77831,89746.46,0,0,22/11/2022 17:55
 CASH_IN,5577.53,C228,28410,19048.47,C1692,66250,70201.53,0,0,19/03/2023 02:15
 CASH_IN,3281.94,C895,77734,79451.06,C1603,169894,174948.94,0,0,10/04/2022 12:18
payment ,8295.11,C630,63766,54940.89,C1729,190496,197603.11,0,0,28/02/2022 13:32
PAYMENT,15032.23,C269,94890,81629.77,C1289,66345,82668.23,0,0,23/05/2023 11:51
transfer,111.57,C80,7169,11538.43,C1601,183950,185046.57,0,0,15/09/2022 17:33
transfer,20233.85,C671,40129,22612.15,C1995,196035,213465.85,0,0,17/02/2023 09:12
 CASH_IN,450.35,C187,97445,100741.65,C1196,85898,86259.35,0,0,28/03/2023 22:40
TRANSFER,1644.85,C819,56306,55878.15,C1577,163474,160310.85,0,0,18/08/2023 13:42
Cash_Out,708.85,C500,86940,87169.15,C1415,90034,88512.85,0,0,03/06/2022 19:48
CASHOUT,2897.8,C705,65267,59724.2,C1609,93923,97000.8,0,0,23/09/2022 06:36
transfer,5163.51,C486,27757,26750.49,C1305,10273,11386.51,0,0,20/03/2022 01:48
TRANSFER,280.55,C487,35650,39036.45,C1535,127419,126305.55,0,0,24/10/2023 11:35
TRANSFER,4574.72,C989,33766,33721.28,C1219,52460,57072.72,0,0,14/07/2023 21:30
transfer,11634.56,C477,81478,65367.44,C1685,110803,117694.56,0,0,05/09/2022 23:35
payment ,2416.18,C702,32419,25563.82,C1898,76939,75576.18,0,0,02/09/2023 09:34
Cash_Out,1218.85,C288,16668,18616.15,C1756,150111,146979.85,0,0,18/02/2023 09:58
PAYMENT,2922.16,C105,16246,16436.84,C1625,14017,14364.16,0,0,25/01/2022 09:47
transfer,247.86,C640,24996,27164.14,C1777,82901,87262.86,0,0,11/10/2022 07:47
 CASH_IN,8587.55,C608,51312,42388.45,C1901,113000,119746.55,0,0,25/03/2023 18:45
Cash_Out,4433.67,C575,10467,3271.33,C1734,12583,17317.67,0,0,09/03/2022 11:29
Cash_Out,2177.84,C639,50646,44628.16,C1819,163991,166570.84,0,0,07/01/2022 01:04
transfer,8041.78,C222,21007,13204.22,C1234,47025,57766.78,0,0,17/05/2022 07:25
payment ,4044.89,C804,68079,66008.11,C1305,175326,174930.89,0,0,13/06/2022 07:00
Cash_Out,8741.56,C973,28702,15031.44,C1109,177347,189469.56,0,0,24/03/2022 19:27
Cash_Out,4991.01,C381,94369,85131.99,C1313,57943,66330.01,0,0,12/10/2023 02:06
CASHOUT,7671.78,C837,75569,70195.22,C1947,140586,148356.78,0,0,24/02/2023 19:20
payment ,4563.52,C902,53952,50988.48,C1012,169488,172422.52,0,0,14/03/2022 16:03
CASHOUT,2673.38,C103,58065,59487.62,C1636,1511,2225.38,0,0,25/08/2022 17:34
PAYMENT,15843.99,C663,34169,21477.01,C1826,149714,167401.99,0,0,15/02/2022 10:22
CASHOUT,3894.77,C113,16829,16177.23,C1166,82151,90942.77,0,0,10/09/2023 16:18
 CASH_IN,4645.48,C507,60135,53110.52,C1052,182966,188009.48,0,0,19/09/2022 14:37
PAYMENT,1245.43,C963,4522,1466.57,C1185,24225,21182.43,0,0,25/06/2022 18:27
CASHOUT,4912.83,C54,85687,79722.17,C1275,151918,155286.83,0,0,15/06/2022 10:43
PAYMENT,4238.58,C120,35319,27367.42,C1446,29152,35337.58,0,0,19/10/2023 11:20
payment ,1021.84,C216,26543,25879.16,C1351,106053,106480.84,0,0,05/01/2023 15:26
CASHOUT,307.18,C634,30473,32683.82,C1009,66107,69063.18,0,0,23/02/2022 02:35
CASHOUT,4636.24,C2,7699,5098.76,C1409,181426,184939.24,0,0,21/11/2023 10:28
transfer,7213.1,C91,68165,60731.9,C1146,124387,130122.1,0,0,23/02/2023 23:19
CASHOUT,3705.4,C406,40455,33521.6,C1476,157260,161616.4,0,0,22/05/2023 00:54
PAYMENT,1285.91,C675,75692,73308.09,C1828,60910,61307.91,0,0,07/12/2022 07:35
Transfeer,5490.89,C440,17441,12676.11,C1844,42530,47585.89,0,0,07/05/2022 07:32
PAYMENT,417.48,C630,30716,31498.52,C1629,78753,79076.48,0,0,13/02/2023 15:12
CASHOUT,2915.49,C431,62175,63400.51,C1929,41999,45337.49,0,0,02/01/2023 02:32
CASHOUT,891.85,C908,6834,4080.15,C1851,6609,11246.85,0,0,28/09/2022 15:05
PAYMENT,1019.52,C60,18179,19372.48,C1427,189841,190837.52,0,0,06/10/2023 02:16
payment ,1130.08,C725,26219,22504.92,C1487,178469,177277.08,0,0,28/08/2023 02:16
payment ,2444.56,C472,15782,17954.44,C1529,49322,55541.56,0,0,14/01/2023 17:28
 CASH_IN,262.52,C246,81363,83151.48,C1376,5151,5354.52,0,0,14/03/2022 07:46
payment ,2535.77,C746,74967,69015.23,C1737,6406,11270.77,0,0,05/09/2022 23:27
Cash_Out,3584.2,C919,9496,1957.8,C1111,62678,62103.2,0,0,12/02/2022 00:53
transfer,3301.41,C938,88867,87549.59,C1583,47062,49401.41,0,0,12/01/2023 10:40
transfer,2412.68,C868,39238,33990.32,C1655,164028,163244.68,0,0,10/02/2022 02:42
payment ,9136.31,C371,46025,37607.69,C1615,111377,124434.31,0,0,19/06/2022 08:25
CASHOUT,785.18,C288,59886,61322.82,C1214,53830,53964.18,0,0,31/07/2022 23:57
transfer,3523.03,C589,23563,16215.97,C1991,13133,21311.03,0,0,08/05/2023 21:19
PAYMENT,320.25,C23,3712,4802.75,C1509,12209,12475.25,0,0,11/11/2023 01:09
CASHOUT,369.07,C405,94067,96771.93,C1510,109828,112315.07,0,0,08/02/2022 13:31
transfer,4265.01,C307,45489,45446.99,C1588,74681,80603.01,0,0,04/01/2023 15:32
TRANSFER,4173.77,C612,32664,26778.23,C1025,54345,55090.77,0,0,31/05/2022 05:01
payment ,4080.8,C762,54610,46421.2,C1192,34638,38684.8,0,0,25/04/2023 21:42
transfer,249.6,C214,70917,73965.4,C1102,18408,13913.6,0,0,16/02/2022 23:48
 CASH_IN,515.75,C261,75033,72597.25,C1204,12521,8163.75,0,0,29/07/2023 18:57
Cash_Out,225.33,C914,94576,98286.67,C1410,87414,92213.33,0,0,01/01/2023 15:55
payment ,1024.53,C843,97911,98352.47,C1771,128432,131323.53,0,0,10/03/2022 08:17
 CASH_IN,5186.25,C412,63910,58813.75,C1050,38221,40612.25,0,0,23/10/2022 01:53
Cash_Out,233.28,C122,97288,96294.72,C1979,100131,103877.28,0,0,22/07/2022 16:38
CASHOUT,14591.16,C763,60972,50392.84,C1130,152158,166128.16,0,0,02/03/2022 18:50
Cash_Out,9231.04,C319,90893,77072.96,C1342,16923,29221.04,0,0,10/11/2022 19:50
PAYMENT,1759.24,C909,55919,57464.76,C1577,81761,84797.24,0,0,10/06/2022 21:55
TRANSFER,401.65,C336,82486,79530.35,C1399,7202,12311.65,0,0,27/11/2022 21:07
TRANSFER,930.97,C157,81288,78703.03,C1201,95675,95929.97,0,0,12/06/2023 23:59
CASHOUT,657.86,C660,41598,43689.14,C1299,150957,153695.86,0,0,29/08/2023 18:19
Cash_Out,3654.89,C64,93812,89299.11,C1145,110443,111468.89,0,0,31/10/2022 14:04
 CASH_IN,1410.8,C368,20551,21227.2,C1769,11218,12644.8,0,0,18/05/2023 06:16
PAYMENT,2216.92,C869,92511,92662.08,C1461,45692,49210.92,0,0,12/10/2023 23:33
Cash_Out,,C3,68206,,C1939,183761,28295.69,0,0,04/12/2022 21:32
PAYMENT,5765.04,C685,74900,69968.96,C1915,97148,104452.04,0,0,04/07/2023 03:05
PAYMENT,14877.75,C647,26296,7221.25,C1823,6716,23045.75,0,0,01/10/2023 00:37
TRANSFER,769,C913,90216,91166,C1503,16088,18249,0,0,02/10/2022 16:31
 CASH_IN,2407.46,C755,18066,16743.54,C1887,31001,33204.46,0,0,13/06/2022 14:29
PAYMENT,4045.39,C59,28892,29107.61,C1615,153656,155142.39,0,0,19/03/2023 22:27
transfer,399.32,C44,75577,74359.68,C1150,131022,127438.32,0,0,15/11/2022 05:36
PAYMENT,20.98,C583,74590,79169.02,C1629,4286,3807.98,0,0,12/08/2023 02:01
TRANSFER,5549.9,C606,77173,66887.1,C1315,135811,139407.9,0,0,19/05/2023 06:13
payment ,5133.59,C542,76293,69252.41,C1198,30158,36085.59,0,0,17/11/2023 00:27
Cash_Out,2644.85,C155,64771,61924.15,C1428,100393,102287.85,0,0,22/01/2023 00:51
PAYMENT,3363.23,C887,27484,28785.77,C1302,5605,9915.23,0,0,26/08/2023 21:57
transfer,2684.5,C751,77865,78323.5,C1845,56492,62561.5,0,0,22/11/2023 08:26
CASHOUT,121.49,C63,99074,94277.51,C1932,3321,5833.49,0,0,09/05/2023 09:51
Cash_Out,2042.64,C420,27115,21278.36,C1903,175613,175101.64,0,0,05/05/2023 00:26
CASHOUT,974.5,C322,26038,29759.5,C1497,182773,185870.5,0,0,22/12/2023 06:29
transfer,518.06,C108,36622,32543.94,C1900,12170,9087.06,0,0,14/03/2022 19:18
TRANSFER,15700.37,C462,35886,20369.63,C1790,56045,73040.37,0,0,24/05/2023 14:46
payment ,4573.46,C579,51284,50857.54,C1104,140005,143265.46,0,0,25/01/2023 18:05
 CASH_IN,6521.84,C546,9901,7125.16,C1009,140978,150363.84,0,0,11/09/2023 10:43
TRANSFER,1894.34,C250,56377,54618.66,C1624,110540,113561.34,0,0,22/10/2022 07:26
payment ,2497.34,C865,82910,83552.66,C1026,154886,152935.34,0,0,04/01/2023 11:35
 CASH_IN,1351.99,C509,49862,49329.01,C1610,101101,102995.99,0,0,25/11/2023 07:45
Cash_Out,509.97,C547,32806,35365.03,C1768,818,5248.97,0,0,03/07/2023 20:08
PAYMENT,986.35,C440,17659,13708.65,C1326,8434,6980.35,0,0,11/10/2023 07:08
PAYMENT,7985.42,C453,23453,19945.58,C1494,121494,129587.42,0,0,22/07/2023 15:50
CASHOUT,,C643,30498,43689.14,C1882,187225,96324.47,0,0,06/07/2022 03:17
TRANSFER,3958.53,C816,70393,66994.47,C1647,30571,34474.53,0,0,21/03/2023 16:29
PAYMENT,3222.64,C733,16312,11718.36,C1906,40694,47901.64,0,0,24/07/2023 21:55
 CASH_IN,377.58,C273,27569,27505.42,C1126,118792,122485.58,0,0,03/05/2022 13:26
PAYMENT,1646.69,C59,58813,54622.31,C1115,45485,50497.69,0,0,07/07/2022 23:04
TRANSFER,2153.44,C341,90485,91993.56,C1923,143141,142845.44,0,0,11/11/2023 15:03
Transfeer,7626.08,C393,73229,61972.92,C1801,57198,63672.08,0,0,24/02/2023 06:13
transfer,24474.02,C112,45986,24140.98,C1170,98316,121246.02,1,0,18/09/2023 07:01
 CASH_IN,1376.6,C220,53177,55663.4,C1211,169734,168868.6,0,0,09/09/2022 16:55
 CASH_IN,8878.13,C67,32646,18877.87,C1944,183241,190761.13,0,0,03/07/2023 07:17
TRANSFER,1272.25,C314,92838,90124.75,C1188,72928,77319.25,0,0,01/12/2022 08:17
 CASH_IN,2548.57,C466,76126,75269.43,C1489,147174,146382.57,0,0,02/04/2022 23:47
transfer,2635.39,C857,40430,42012.61,C1932,164529,170393.39,0,0,14/06/2023 02:26
 CASH_IN,19133.97,C262,68659,47758.03,C1386,87798,107517.97,0,0,04/03/2022 09:42
Cash_Out,8026.18,C130,74236,66081.82,C1725,122664,132148.18,0,0,27/05/2023 19:42
payment ,5676.43,C423,76067,75883.89,C1600,143004,,0,0,19/05/2022 02:12
payment ,6562.81,C266,27738,18008.19,C1129,11766,19453.81,0,0,29/11/2023 16:10
Cash_Out,2723.73,C719,9879,8083.27,C1022,88247,88893.73,0,0,04/07/2022 01:21
TRANSFER,8937.2,C562,47924,40802.8,C1400,178703,186811.2,0,0,02/08/2022 20:13
PAYMENT,8152.43,C982,42348,29935.57,C1504,72944,84518.43,0,0,13/09/2022 09:34
PAYMENT,10065.39,C918,84117,76307.61,C1920,106446,114261.39,0,0,15/05/2022 12:31
Cash_Out,307.34,C287,36679,33751.66,C1971,34533,37316.34,0,0,27/07/2023 09:38
CASHOUT,5889.1,C424,79118,77863.9,C1410,80773,89593.1,0,0,29/03/2022 07:12
payment ,754.04,C553,43888,41813.96,C1531,124433,122991.04,0,0,26/07/2022 19:16
transfer,2687.72,C758,30276,32528.28,C1328,136850,139981.72,0,0,09/05/2022 06:31
Cash_Out,3976.88,C933,4799,-1776.88,C1470,35059,34876.88,0,0,03/01/2022 17:21
payment ,2577.01,C706,90627,90226.99,C1419,122418,125570.01,0,0,01/05/2022 04:56
transfer,3665.8,C243,93770,87110.2,C1411,135938,142113.8,0,0,20/01/2023 05:59
 CASH_IN,28312.69,C711,90141,66806.31,C1753,73965,103682.69,0,0,06/09/2023 08:04
transfer,726.39,C869,60558,56240.61,C1751,60661,59921.39,0,0,07/02/2022 14:08
Cash_Out,5626.67,C632,36534,27669.33,C1028,43352,51835.67,0,0,07/12/2022 10:54
PAYMENT,2520.91,C999,31668,25056.09,C1244,110051,108178.91,0,0,07/10/2023 17:53
payment ,864.25,C327,24686,25459.75,C1937,181808,182290.25,0,0,21/01/2022 00:15
Cash_Out,14906.5,C714,72551,58256.5,C1825,34075,47941.5,0,0,30/08/2022 18:38
transfer,10584.74,C105,72392,60047.26,C1885,91931,101772.74,0,0,31/03/2023 19:43
payment ,11878.04,C761,16490,141.96,C1543,24104,36594.04,0,0,13/09/2023 01:25
TRANSFER,23857.76,C886,35194,15887.24,C1651,65827,84885.76,0,0,30/10/2022 14:39
 CASH_IN,1167.96,C937,14497,10889.04,C1669,69222,71948.96,0,0,19/08/2023 09:04
TRANSFER,2195.93,C938,53516,48497.07,C1059,132714,135040.93,0,0,18/08/2023 19:03
payment ,5531.49,C800,88730,83301.51,C1138,97013,98908.49,0,0,10/03/2022 20:59
payment ,3306.33,C78,44104,43503.67,C1356,62845,61902.33,0,0,09/05/2022 20:25
Cash_Out,2214.37,C845,38130,40380.63,C1138,95369,97927.37,0,0,20/05/2022 06:27
PAYMENT,4504.31,C630,70229,63505.69,C1367,50375,51084.31,0,0,20/03/2023 19:29
Cash_Out,4285.32,C985,29954,21614.68,C1622,163150,171947.32,0,0,10/10/2022 12:48
CASHOUT,880.45,C56,21652,21028.55,C1485,12268,12035.45,0,0,08/11/2022 01:15
payment ,3190.83,C959,14178,15477.17,C1492,141916,141436.83,0,0,19/06/2023 10:57
TRANSFER,4031.26,C959,51163,47228.74,C1335,74174,81827.26,0,0,27/10/2023 22:36
transfer,4223.19,C187,14751,8038.81,C1762,191835,198577.19,0,0,04/10/2022 21:18
PAYMENT,1179.29,C51,65961,61969.71,C1610,102677,103539.29,0,0,02/03/2022 02:27
Cash_Out,127.61,C752,63165,58918.39,C1512,30496,33146.61,0,0,21/02/2022 19:20
CASHOUT,2191.22,C323,11480,6135.78,C1600,148878,149434.22,0,0,02/06/2022 06:30
Cash_Out,7575.47,C611,65439,59462.53,C1112,171398,175236.47,0,0,07/11/2022 11:19
 CASH_IN,4149.34,C337,43874,36699.66,C1282,78807,82192.34,0,0,28/06/2023 17:03
CASHOUT,1513.39,C154,66775,66838.61,C1115,170585,171397.39,0,0,21/07/2023 10:32
Cash_Out,5936.45,C58,6566,1355.55,C1543,182833,187502.45,1,0,24/01/2023 02:42
PAYMENT,4189.6,C274,85311,80689.4,C1773,19465,20319.6,0,0,02/07/2023 16:56
PAYMENT,7954.15,C770,53149,47357.85,C1040,170574,174388.15,0,0,14/09/2023 21:52
PAYMENT,4709.43,C294,72561,71540.57,C1166,60503,60348.43,0,0,28/12/2022 18:34
CASHOUT,3348.89,C321,19423,13290.11,C1854,21310,25405.89,0,0,10/11/2022 08:36
transfer,714.63,C328,90710,94175.37,C1220,130301,132509.63,0,0,07/04/2022 04:23
 CASH_IN,1514.54,C951,92199,91385.46,C1925,93518,95818.54,0,0,01/08/2022 15:25
Transfeer,2715.88,C389,33952,34253.12,C1725,32206,39266.88,0,0,17/05/2022 07:51
TRANSFER,4572.7,C997,27326,20361.3,C1312,9764,18506.7,0,0,06/01/2022 20:38
 CASH_IN,3604.73,C283,31139,32096.27,C1906,186668,194032.73,0,0,19/04/2022 02:56
CASHOUT,1699.68,C175,62103,60212.32,C1345,143914,146813.68,0,0,01/07/2023 10:24
 CASH_IN,32.43,C609,60857,62169.57,C1470,134048,137405.43,0,0,08/02/2022 09:31
 CASH_IN,3428.27,C348,73638,65387.73,C1130,138498,138987.27,0,0,24/10/2023 22:30
transfer,1681.74,C431,72652,73741.26,C1047,153959,155018.74,0,0,01/03/2023 03:40
CASHOUT,6632.74,C962,12937,9275.26,C1133,26710,32072.74,0,0,22/09/2023 00:14
transfer,5737.02,C693,30161,,C1518,41387,,0,0,18/09/2022 05:42
TRANSFER,14191.44,C271,85856,71498.56,C1998,137558,148544.44,0,0,28/03/2022 05:01
 CASH_IN,958.28,C491,70043,64195.72,C1316,170330,170601.28,0,0,10/04/2023 05:46
PAYMENT,3189.98,C546,14735,14493.02,C1437,112418,118794.98,0,0,17/03/2022 03:07
Cash_Out,3998.45,C598,82055,79090.55,C1047,137045,136302.45,0,0,27/12/2023 07:56
Cash_Out,2615.89,C157,67561,61326.11,C1489,177287,176143.89,0,0,02/04/2023 06:46
 CASH_IN,3684.21,C431,85455,79897.79,C1828,114162,114689.21,0,0,12/10/2022 13:19
transfer,11344.53,C324,37622,28760.47,C1864,177011,189132.53,0,0,27/08/2022 17:31
PAYMENT,1092.61,C115,38135,33250.39,C1423,160229,166025.61,0,0,08/11/2023 12:47
 CASH_IN,114.11,C519,35658,30579.89,C1386,5521,2915.11,0,0,22/08/2023 22:20
payment ,9890.38,C618,84677,71614.62,C1925,12891,26928.38,0,0,15/10/2023 22:50
